product_name,Rate,Review,Summary
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Nice
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Classy product,Excellent ?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Really Nice,Best quality sound but redio not play
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Awesome,"The product is good. Sound, base, design, battery and much more... Everything is the same what I thought as per other's review.It is good to purchase this product."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Very Nice Product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Nice super quality
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Really nice product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,Charging pin waste quality but bass and sound is super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Awesome,Very good product bass ?ø????? satisfied ?ø?????? you.I personallyUse it gamming so my  recommendation go for it.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Wonderful,Overall good ?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Excellent product.. Sound quality is wonderful... Totally value for money product thanks to flipkart.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Good product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Nice,Rgb lites battry drain fast
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Must buy!,Nice pic
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Best in the market!,everything is fine bass battery is running 3 hours' only ?ø??????ø????§?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Must buy!,Excellent
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Must buy!,Nice product ?ø????ø?ø????ø?ø????ø
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Just wow!,"Overall a good product in this price range, if you put maximum volume, speakers struggles and a noise coming."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,Very nyc
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Nice product,Good product best sound quality ?ø???????ø???????ø??????ø??????ø??????ø?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Really Nice,Not bad
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,Very good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Value-for-money,"Well finishing, nice sound, but FM radio not work properly over all ok?ø?????"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Ok
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,Nice product thanks Flipkart
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,Worth for money
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Ok
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,"Delevery time delay , worth it"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Fabulous!,Nice spikar
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Wow
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Nice sound
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,Good ?ø???????ø????¬
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Super soundLooking ?ø??????ø?????Best product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Just okay,Sound is ok but the front mesh is not setted perfectly I'm disappointed?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Supper
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Wonderful,best product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Does the job,Sound quality is not as expected
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",2,Bad quality,"Waste of money, it is not charging. Worked for one month only."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Super!,Super sound?ø???????ø???????ø?????? quality
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Perfect product!,Good product .. must bye..no issue
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Pretty good,Very nice product ?ø?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,After 2 months use I'm completely satisfied and support from wings also excellent. All are good service thanks flipkart for giving such a wonderful product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Excellent,It's a good product I'm so happy with this product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Just wow!,Osm sound
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Nice
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Super!,Simply superb
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Fabulous!,Wow ?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Super!,Good colaty
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Very nice sounds qulite
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,It's valuable for money and bass level extremely high?ø??????... Sound quality is 5 out 6 .....?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,More than expected worth for money ?ø????æ
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Waste of money!,Bad
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Absolute rubbish!,"Don't buy it,1- Always gets disconnected when ever we pause in any audio or video.2-The sound quality is no worth 1k it makes buzzing sounds.3- Though i replaced it once,but the same issue were there.So don't go for it by its looks and price."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Must buy!,good product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Really Nice,Very good product.I love Flipkart.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Perfect product!,Nice one and good quality I have no issues any one veri attractive sound quality
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Pretty good,Nice bass nice product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Really Nice,Awesome
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Just wow!,Nice
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Good sound
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Decent product,Good ?ø?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Worth the money,Good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Very Good,Fine product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,Super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Does the job,"Sound quality not as 16watt.... I've an Intex Beast 10watt, which is far better than this."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Delightful,Good battery backup
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,I just love it ?ø?????? wings
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Best in the market!,Good  product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,It is a good choice in budget actually I bought boat stone 600 n these wings together both are at same performance but there is a Slight difference in sound wings sound is more than boat but boat is decent one I can say that one should go for this in budget for indoor n outdoor preference
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Fair,Not bad
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Waste of money!,Very poor product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,"Awesome, blindly go for it."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,"Wings centrestage 120 is very good product with this price range Sound, bass ,battery, build design many more are also very good.Some function like Bluetooth connectivity, calling system, lights mesmerizing me.I would like to thanks to Flipkart and wings"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Nice product,awesome quality speaker for value of money... And quality is really good.....BUT..... FLIPKART DELEVERY TIME VERY BAD MY ORDER 11DAY AFTER DELIVERED...?ø???????ø?????­
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Good quality and sound tq Flipkart ?›???§?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,Super duper awesome thank you flick art.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Very nice
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Fabulous!,Very very good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Fabulous!,Sound is osam..
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Waste of money!,Good product if price is around Rs. 1000 to 1200Value for moneyI had bought this product for Rs 1104! ?ø??????Bass is decent not such heavy. Sound is clear at 90% volumeVocal are clearBuild quality is good according to the price range! Does the job!! ?ø?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Nice product with lower cost best performance
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Best in the market!,sound quality better
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,Happy with this product thanks to you flippy?ø??????ø??????ø????¯?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",2,Bad quality,One side speaker not quality bad sound
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Wonderful,Very good ?ø????? value for money nice product I love it
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Good quality product,Nice Product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Worth of money
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,Super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Must buy!,Nice
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Nice product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Recommended.  Budget. Sound bar
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,It is a very nice product. it's sound quality awesome
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Nice ?ø????ø
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Value-for-money,This device of wings.not bad very good.so I like it very much.and it's quality is not bad at all..
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",2,Slightly disappointed,This speaker doesn't have a proper audio output
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific purchase,Very good quality so suite
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Awesome,I like the speakers
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Awesome,Very good product in this price
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific purchase,Awesome soundbar
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Does the job,Somehow good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Good,Not good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Brilliant,Bettery bekap is very good and sound quality is good ?ø??????ø????¯
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Really Nice,I love it
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Worth the money,"It's very good looking especially due to RGB lights sound quality is superb, bass also good punchy, as I good 2 nos as for TWA it's, satisfied in stereo sound for which I play 3d sound effects and songs, good product from wings,"
